timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
203783208;473242528;387755822;38887;0.88400006;0.9990001;0.59;0.84999996;97;19;33.62616;3.0190353;-1.2168288
203883103;473242528;387755822;38887;0.88400006;0.9990001;0.59;0.84999996;97;19;33.62616;2.9910178;-1.1888113
203982945;473242528;387755822;38887;0.88400006;0.9990001;0.59;0.84999996;97;19;33.816406;2.9689639;-1.1667572
204083019;473242528;387755822;38887;0.88400006;0.9990001;0.59;0.84999996;97;19;33.816406;2.9466062;-1.1443994
204182964;473242528;387755822;38887;0.88400006;0.9990001;0.59;0.84999996;97;19;33.562744;2.9324048;-1.1301981
204282590;473242500;387755737;38704;1.0400001;1.0530001;0.62;0.85999995;73;17;33.562744;2.927114;-1.1249073
204382621;473242500;387755737;38704;1.0400001;1.0530001;0.62;0.85999995;73;17;34.503407;2.9315186;-1.1293118
204482636;473242500;387755737;38704;1.0400001;1.0530001;0.62;0.85999995;73;17;34.503407;2.935185;-1.1329784
204577870;473242500;387755737;38704;1.0400001;1.0530001;0.62;0.85999995;73;17;34.315804;2.9410863;-1.1388795
204677469;473242500;387755737;38704;1.0400001;1.0530001;0.62;0.85999995;73;17;34.315804;2.9516072;-1.1494005
204787394;473242471;387755696;38460;1.205;1.133;0.68;0.96999997;73;14;34.461132;2.9648366;-1.1626301
204877025;473242471;387755696;38460;1.205;1.133;0.68;0.96999997;73;14;34.461132;2.9765253;-1.1743187
204987373;473242471;387755696;38460;1.205;1.133;0.68;0.96999997;73;14;34.10706;2.9955506;-1.1933441
205077156;473242471;387755696;38460;1.205;1.133;0.68;0.96999997;73;14;34.10706;3.0134864;-1.2112799
205187115;473242471;387755696;38460;1.205;1.133;0.68;0.96999997;73;14;34.191616;3.0349064;-1.2326998
205276910;473242435;387755654;37792;1.4890001;1.3160001;0.75;1.03;63;12;34.191616;3.049765;-1.2475585
205386677;473242435;387755654;37792;1.4890001;1.3160001;0.75;1.03;63;12;34.400356;3.0698028;-1.2675962
205486742;473242435;387755654;37792;1.4890001;1.3160001;0.75;1.03;63;12;34.400356;3.0847712;-1.2825644
205576676;473242435;387755654;37792;1.4890001;1.3160001;0.75;1.03;63;12;34.085922;3.0998433;-1.2976366
205686376;473242435;387755654;37792;1.4890001;1.3160001;0.75;1.03;63;12;34.085922;3.1088943;-1.3066876
205776377;473242393;387755619;37433;1.9820001;1.5070001;0.75;1.03;63;12;34.25503;3.1121993;-1.3099927
205886316;473242393;387755619;37433;1.9820001;1.5070001;0.75;1.03;63;12;34.25503;3.1112065;-1.309
205976346;473242393;387755619;37433;1.9820001;1.5070001;0.75;1.03;63;12;33.98023;3.1121435;-1.3099369
206086211;473242393;387755619;37433;1.9820001;1.5070001;0.75;1.03;63;12;33.98023;3.112724;-1.3105174
206186142;473242393;387755619;37433;1.9820001;1.5070001;0.75;1.03;63;12;34.10706;3.1116836;-1.309477
206286027;473242332;387755569;36887;3.5600002;1.8920001;0.85999995;1.22;58;10;34.10706;3.1090217;-1.306815
206385993;473242332;387755569;36887;3.5600002;1.8920001;0.85999995;1.22;58;10;33.20867;3.1058345;-1.3036277
206485873;473242332;387755569;36887;3.5600002;1.8920001;0.85999995;1.22;58;10;33.20867;3.0980964;-1.2958896
206585684;473242332;387755569;36887;3.5600002;1.8920001;0.85999995;1.22;58;10;33.75299;3.0841765;-1.2819698
206685735;473242332;387755569;36887;3.5600002;1.8920001;0.85999995;1.22;58;10;33.75299;3.0696745;-1.267468
206785555;473242291;387755535;36523;5.0410004;2.209;0.74;1.0799999;58;13;34.315804;3.0562587;-1.2540519
206885474;473242291;387755535;36523;5.0410004;2.209;0.74;1.0799999;58;13;34.315804;3.051621;-1.2494144
206985448;473242291;387755535;36523;5.0410004;2.209;0.74;1.0799999;58;13;34.273525;3.062683;-1.2604764
207085499;473242291;387755535;36523;5.0410004;2.209;0.74;1.0799999;58;13;34.273525;3.083322;-1.2811155
